dataSeq,일자,수압계
735,2026-05-17 02:03:14,4.368
736,2026-05-17 02:03:24,4.344
737,2026-05-17 02:03:34,4.377
738,2026-05-17 02:03:44,4.393
739,2026-05-17 02:03:54,4.368
740,2026-05-17 02:04:04,4.36
741,2026-05-17 02:04:14,4.401
742,2026-05-17 02:04:24,4.286
743,2026-05-17 02:04:34,4.254
744,2026-05-17 02:04:44,4.237
745,2026-05-17 02:04:54,4.229
746,2026-05-17 02:05:04,4.163
747,2026-05-17 02:05:14,3.508
748,2026-05-17 02:05:24,4.147
749,2026-05-17 02:05:34,4.409
750,2026-05-17 02:05:44,3.442
751,2026-05-17 02:05:54,3.762
752,2026-05-17 02:06:04,3.5
753,2026-05-17 02:06:14,3.967
754,2026-05-17 02:06:24,4.065
755,2026-05-17 02:06:34,3.762
756,2026-05-17 02:06:44,3.311
757,2026-05-17 02:06:54,4.401
758,2026-05-17 02:07:04,4.721
759,2026-05-17 02:07:14,4.704
760,2026-05-17 02:07:34,4.688
761,2026-05-17 02:07:44,4.688
762,2026-05-17 02:07:54,4.737
763,2026-05-17 02:08:04,4.721
764,2026-05-17 02:08:14,4.655
765,2026-05-17 02:08:24,4.647
766,2026-05-17 02:08:34,4.639
767,2026-05-17 02:08:44,4.639
768,2026-05-17 02:08:54,4.622
769,2026-05-17 02:09:04,4.622
770,2026-05-17 02:09:14,4.614
771,2026-05-17 02:09:24,4.598
772,2026-05-17 02:09:34,4.598
773,2026-05-17 02:09:44,4.59
774,2026-05-17 02:09:54,4.573
775,2026-05-17 02:10:04,4.581
776,2026-05-17 02:10:14,4.573
777,2026-05-17 02:10:34,4.557
778,2026-05-17 02:10:44,4.54
779,2026-05-17 02:10:54,4.532
780,2026-05-17 02:11:04,4.524
781,2026-05-17 02:11:14,4.516
782,2026-05-17 02:11:24,4.491
783,2026-05-17 02:11:34,4.499
784,2026-05-17 02:11:44,4.499
785,2026-05-17 02:11:54,4.483
786,2026-05-17 02:12:04,4.491
787,2026-05-17 02:12:14,4.483
788,2026-05-17 02:12:24,4.475
789,2026-05-17 02:12:34,4.459
790,2026-05-17 02:12:44,4.459
791,2026-05-17 02:12:54,4.442
792,2026-05-17 02:13:04,4.295
793,2026-05-17 02:13:14,4.295
794,2026-05-17 02:13:24,4.286
795,2026-05-17 02:13:34,4.286
796,2026-05-17 02:13:44,4.27
797,2026-05-17 02:13:54,4.27
798,2026-05-17 02:14:04,4.262
799,2026-05-17 02:14:14,4.262
800,2026-05-17 02:14:24,4.368
801,2026-05-17 02:14:34,4.254
802,2026-05-17 02:14:44,4.229
803,2026-05-17 02:14:54,4.221
804,2026-05-17 02:15:04,4.221
805,2026-05-17 02:15:14,4.18
806,2026-05-17 02:15:24,4.155
807,2026-05-17 02:15:34,4.147
808,2026-05-17 02:15:44,4.532
809,2026-05-17 02:15:54,4.524
810,2026-05-17 02:16:04,4.508
811,2026-05-17 02:16:14,4.499
812,2026-05-17 02:16:24,4.434
813,2026-05-17 02:16:34,4.327
814,2026-05-17 02:16:44,4.319
815,2026-05-17 02:16:54,4.336
816,2026-05-17 02:17:04,4.254
817,2026-05-17 02:17:14,4.237
818,2026-05-17 02:17:24,4.213
819,2026-05-17 02:17:34,4.172
820,2026-05-17 02:17:44,4.172
821,2026-05-17 02:17:54,4.459
822,2026-05-17 02:18:04,3.729
823,2026-05-17 02:18:14,3.934
824,2026-05-17 02:18:24,3.836
825,2026-05-17 02:18:34,3.844
826,2026-05-17 02:18:44,4.04
827,2026-05-17 02:18:54,3.745
828,2026-05-17 02:19:04,4.073
829,2026-05-17 02:19:14,3.696
830,2026-05-17 02:19:24,3.754
831,2026-05-17 02:19:34,3.786
832,2026-05-17 02:19:44,4.27
833,2026-05-17 02:19:54,4.081
834,2026-05-17 02:20:04,3.737
835,2026-05-17 02:20:14,3.491
836,2026-05-17 02:20:24,3.778
837,2026-05-17 02:20:34,4.188
838,2026-05-17 02:20:44,4.278
839,2026-05-17 02:20:54,4.065
840,2026-05-17 02:21:04,4.057
841,2026-05-17 02:21:14,4.024
842,2026-05-17 02:21:24,3.86
843,2026-05-17 02:21:34,3.745
844,2026-05-17 02:21:44,3.508
845,2026-05-17 02:21:54,3.901
846,2026-05-17 02:22:04,4.196
847,2026-05-17 02:22:14,4.081
848,2026-05-17 02:22:24,4.499
849,2026-05-17 02:22:34,4.77
850,2026-05-17 02:22:44,5.041
851,2026-05-17 02:22:54,4.204
852,2026-05-17 02:23:04,4.073
853,2026-05-17 02:23:14,3.975
854,2026-05-17 02:23:24,4.221
855,2026-05-17 02:23:34,4.131
856,2026-05-17 02:23:44,3.999
857,2026-05-17 02:23:54,3.983
858,2026-05-17 02:24:04,3.942
859,2026-05-17 02:24:14,4.065
860,2026-05-17 02:24:24,4.229
861,2026-05-17 02:24:34,4.024
862,2026-05-17 02:24:44,4.016
863,2026-05-17 02:24:54,3.975
864,2026-05-17 02:25:04,3.827
865,2026-05-17 02:25:14,4.155
866,2026-05-17 02:25:24,4.024
867,2026-05-17 02:25:34,4.221
868,2026-05-17 02:25:44,4.213
869,2026-05-17 02:25:54,4.196
870,2026-05-17 02:26:04,4.18
871,2026-05-17 02:26:14,4.131
872,2026-05-17 02:26:24,4.098
873,2026-05-17 02:26:34,4.188
874,2026-05-17 02:26:44,4.147
875,2026-05-17 02:26:54,4.147
876,2026-05-17 02:27:04,3.959
877,2026-05-17 02:27:14,4.155
878,2026-05-17 02:27:24,4.114
879,2026-05-17 02:27:34,4.032
880,2026-05-17 02:27:44,4.016
881,2026-05-17 02:27:54,3.975
882,2026-05-17 02:28:04,3.983
883,2026-05-17 02:28:14,4.106
884,2026-05-17 02:28:24,3.934
885,2026-05-17 02:28:34,3.032
886,2026-05-17 02:28:44,3.573
887,2026-05-17 02:28:54,4.073
888,2026-05-17 02:29:04,3.991
889,2026-05-17 02:29:14,3.754
890,2026-05-17 02:29:24,3.581
891,2026-05-17 02:29:34,4.131
892,2026-05-17 02:29:44,3.909
893,2026-05-17 02:29:54,3.86
894,2026-05-17 02:30:04,3.942
895,2026-05-17 02:30:14,3.999
896,2026-05-17 02:30:24,3.647
897,2026-05-17 02:30:34,3.336
898,2026-05-17 02:30:44,3.778
899,2026-05-17 02:30:54,4.524
900,2026-05-17 02:31:04,3.975
901,2026-05-17 02:31:14,4.024
902,2026-05-17 02:31:24,4.188
903,2026-05-17 02:31:34,3.409
904,2026-05-17 02:31:44,3.803
905,2026-05-17 02:31:54,3.942
906,2026-05-17 02:32:04,4.016
907,2026-05-17 02:32:14,4.385
908,2026-05-17 02:32:24,3.688
909,2026-05-17 02:32:34,3.68
910,2026-05-17 02:32:44,3.745
911,2026-05-17 02:32:54,4.024
912,2026-05-17 02:33:04,4.18
913,2026-05-17 02:33:14,4.163
914,2026-05-17 02:33:24,3.901
915,2026-05-17 02:33:34,3.901
916,2026-05-17 02:33:44,4.081
917,2026-05-17 02:33:54,4.098
918,2026-05-17 02:34:04,3.516
919,2026-05-17 02:34:14,3.885
920,2026-05-17 02:34:24,4.344
921,2026-05-17 02:34:34,3.721
922,2026-05-17 02:34:44,3.655
923,2026-05-17 02:34:54,4.368
924,2026-05-17 02:35:04,4.303
925,2026-05-17 02:35:14,4.295
926,2026-05-17 02:35:24,3.647
927,2026-05-17 02:35:34,4.622
928,2026-05-17 02:35:44,4.803
929,2026-05-17 02:35:54,4.45
930,2026-05-17 02:36:04,4.393
931,2026-05-17 02:36:14,4.139
932,2026-05-17 02:36:24,4.098
933,2026-05-17 02:36:34,4.073
934,2026-05-17 02:36:44,3.95
935,2026-05-17 02:36:54,4.213
936,2026-05-17 02:37:04,4.278
937,2026-05-17 02:37:14,4.868
938,2026-05-17 02:37:34,3.991
939,2026-05-17 02:37:44,3.95
940,2026-05-17 02:37:54,4.549
941,2026-05-17 02:38:04,4.483
942,2026-05-17 02:38:14,4.442
943,2026-05-17 02:38:24,4.426
944,2026-05-17 02:38:34,4.385
945,2026-05-17 02:38:44,4.368
946,2026-05-17 02:38:54,4.319
947,2026-05-17 02:39:04,4.36
948,2026-05-17 02:39:14,4.303
949,2026-05-17 02:39:24,4.278
950,2026-05-17 02:39:34,4.245
951,2026-05-17 02:39:44,4.245
952,2026-05-17 02:39:54,4.213
953,2026-05-17 02:40:04,4.311
954,2026-05-17 02:40:14,4.319
955,2026-05-17 02:40:24,4.278
956,2026-05-17 02:40:34,4.262
957,2026-05-17 02:40:44,4.237
958,2026-05-17 02:40:54,4.18
959,2026-05-17 02:41:04,4.18
960,2026-05-17 02:41:14,4.122
961,2026-05-17 02:41:24,4.114
962,2026-05-17 02:41:34,4.172
963,2026-05-17 02:41:44,4.155
964,2026-05-17 02:41:54,4.098
965,2026-05-17 02:42:04,4.081
966,2026-05-17 02:42:14,3.999
967,2026-05-17 02:42:24,4.442
968,2026-05-17 02:42:34,4.377
969,2026-05-17 02:42:44,4.336
970,2026-05-17 02:42:54,4.319
971,2026-05-17 02:43:04,4.303
972,2026-05-17 02:43:14,4.491
973,2026-05-17 02:43:24,4.377
974,2026-05-17 02:43:34,4.344
975,2026-05-17 02:43:44,4.327
976,2026-05-17 02:43:54,4.286
977,2026-05-17 02:44:04,4.245
978,2026-05-17 02:44:14,4.221
979,2026-05-17 02:44:24,4.213
980,2026-05-17 02:44:34,4.54
981,2026-05-17 02:44:44,4.499
982,2026-05-17 02:44:54,4.483
983,2026-05-17 02:45:04,4.475
984,2026-05-17 02:45:14,4.631
985,2026-05-17 02:45:24,4.606
986,2026-05-17 02:45:34,4.59
987,2026-05-17 02:45:44,4.557
988,2026-05-17 02:45:54,4.54
989,2026-05-17 02:46:04,4.549
990,2026-05-17 02:46:14,4.499
991,2026-05-17 02:46:24,4.475
992,2026-05-17 02:46:34,4.409
993,2026-05-17 02:46:44,4.393
994,2026-05-17 02:46:54,4.368
995,2026-05-17 02:47:04,4.655
996,2026-05-17 02:47:14,4.655
997,2026-05-17 02:47:24,4.614
998,2026-05-17 02:47:34,4.606
999,2026-05-17 02:47:44,4.59
1000,2026-05-17 02:47:54,4.581
1001,2026-05-17 02:48:04,4.565
1002,2026-05-17 02:48:14,4.532
1003,2026-05-17 02:48:24,4.499
1004,2026-05-17 02:48:34,4.483
1005,2026-05-17 02:48:44,4.491
1006,2026-05-17 02:48:54,4.499
1007,2026-05-17 02:49:04,4.68
1008,2026-05-17 02:49:14,4.811
1009,2026-05-17 02:49:24,4.901
1010,2026-05-17 02:49:34,4.344
1011,2026-05-17 02:49:44,4.311
1012,2026-05-17 02:49:54,4.286
1013,2026-05-17 02:50:04,4.36
1014,2026-05-17 02:50:14,4.286
1015,2026-05-17 02:50:24,4.262
1016,2026-05-17 02:50:34,4.475
1017,2026-05-17 02:50:44,4.532
1018,2026-05-17 02:50:54,4.77
1019,2026-05-17 02:51:04,4.926
1020,2026-05-17 02:51:14,4.295
1021,2026-05-17 02:51:24,4.18
1022,2026-05-17 02:51:34,4.163
1023,2026-05-17 02:51:44,4.131
1024,2026-05-17 02:51:54,4.729
1025,2026-05-17 02:52:04,4.622
1026,2026-05-17 02:52:14,4.721
1027,2026-05-17 02:52:24,4.188
1028,2026-05-17 02:52:34,4.114
1029,2026-05-17 02:52:44,4.262
1030,2026-05-17 02:52:54,4.327
1031,2026-05-17 02:53:04,4.303
1032,2026-05-17 02:53:14,4.27
1033,2026-05-17 02:53:24,4.54
1034,2026-05-17 02:53:34,3.631
1035,2026-05-17 02:53:44,3.803
1036,2026-05-17 02:53:54,3.877
1037,2026-05-17 02:54:04,4.745
1038,2026-05-17 02:54:14,4.516
1039,2026-05-17 02:54:24,4.491
1040,2026-05-17 02:54:34,4.475
1041,2026-05-17 02:54:44,4.491
1042,2026-05-17 02:54:54,4.467
1043,2026-05-17 02:55:04,4.434
1044,2026-05-17 02:55:14,4.368
1045,2026-05-17 02:55:24,4.368
1046,2026-05-17 02:55:34,4.336
1047,2026-05-17 02:55:44,4.327
1048,2026-05-17 02:55:54,4.311
1049,2026-05-17 02:56:04,4.303
1050,2026-05-17 02:56:14,4.295
1051,2026-05-17 02:56:24,4.483
1052,2026-05-17 02:56:34,4.27
1053,2026-05-17 02:56:44,4.262
1054,2026-05-17 02:56:54,4.254
1055,2026-05-17 02:57:04,4.229
1056,2026-05-17 02:57:14,4.213
1057,2026-05-17 02:57:24,4.098
1058,2026-05-17 02:57:34,4.049
1059,2026-05-17 02:57:44,4.254
1060,2026-05-17 02:57:54,4.368
1061,2026-05-17 02:58:04,4.352
1062,2026-05-17 02:58:14,4.336
1063,2026-05-17 02:58:24,4.344
1064,2026-05-17 02:58:34,3.877
1065,2026-05-17 02:58:44,4.204
1066,2026-05-17 02:58:54,4.032
1067,2026-05-17 02:59:04,3.786
1068,2026-05-17 02:59:14,3.967
1069,2026-05-17 02:59:24,4.049
1070,2026-05-17 02:59:34,4.254
1071,2026-05-17 02:59:44,4.106
1072,2026-05-17 02:59:54,3.385
1073,2026-05-17 03:00:04,4.229
1074,2026-05-17 03:00:14,4.081
1075,2026-05-17 03:00:24,4.008
1076,2026-05-17 03:00:34,4.229
1077,2026-05-17 03:00:44,4.09
1078,2026-05-17 03:00:54,3.819
1079,2026-05-17 03:01:04,3.909
1080,2026-05-17 03:01:14,3.983
1081,2026-05-17 03:01:34,4.131
1082,2026-05-17 03:01:44,4.204
1083,2026-05-17 03:01:54,4.09
1084,2026-05-17 03:02:04,3.368
1085,2026-05-17 03:02:14,3.704
1086,2026-05-17 03:02:24,4.237
1087,2026-05-17 03:02:34,4.213
1088,2026-05-17 03:02:44,3.975
1089,2026-05-17 03:02:54,3.893
1090,2026-05-17 03:03:04,3.877
1091,2026-05-17 03:03:14,3.336
1092,2026-05-17 03:03:24,4.024
1093,2026-05-17 03:03:34,4.319
1094,2026-05-17 03:03:44,4.45
1095,2026-05-17 03:03:54,4.057
1096,2026-05-17 03:04:04,3.188
1097,2026-05-17 03:04:14,4.139
1098,2026-05-17 03:04:24,4.262
1099,2026-05-17 03:04:34,4.426
1100,2026-05-17 03:04:44,4.36
1101,2026-05-17 03:04:54,3.762
1102,2026-05-17 03:05:04,4.114
1103,2026-05-17 03:05:14,3.737
1104,2026-05-17 03:05:24,3.639
1105,2026-05-17 03:05:34,4.524
1106,2026-05-17 03:05:44,4.409
1107,2026-05-17 03:05:54,3.991
1108,2026-05-17 03:06:04,2.991
1109,2026-05-17 03:06:14,3.926
1110,2026-05-17 03:06:24,4.475
1111,2026-05-17 03:06:34,4.245
1112,2026-05-17 03:06:44,4.336
1113,2026-05-17 03:06:54,4.18
1114,2026-05-17 03:07:04,4.213
1115,2026-05-17 03:07:14,4.204
1116,2026-05-17 03:07:24,4.098
1117,2026-05-17 03:07:34,4.032
1118,2026-05-17 03:07:34,4.032
1119,2026-05-17 03:07:44,4.86
1120,2026-05-17 03:07:54,4.303
1121,2026-05-17 03:08:04,4.278
1122,2026-05-17 03:08:15,4.27
1123,2026-05-17 03:08:25,4.262
1124,2026-05-17 03:08:35,4.483
1125,2026-05-17 03:08:45,4.516
1126,2026-05-17 03:08:55,4.483
1127,2026-05-17 03:09:05,4.475
1128,2026-05-17 03:09:15,4.467
1129,2026-05-17 03:09:25,4.45
1130,2026-05-17 03:09:35,4.45
1131,2026-05-17 03:09:45,4.45
1132,2026-05-17 03:09:55,4.45
1133,2026-05-17 03:10:05,4.426
1134,2026-05-17 03:10:15,4.434
1135,2026-05-17 03:10:35,4.409
1136,2026-05-17 03:10:45,4.418
1137,2026-05-17 03:10:55,4.352
1138,2026-05-17 03:11:05,4.344
1139,2026-05-17 03:11:15,4.336
1140,2026-05-17 03:11:25,4.319
1141,2026-05-17 03:11:35,4.508
1142,2026-05-17 03:11:45,4.508
1143,2026-05-17 03:11:55,4.499
1144,2026-05-17 03:12:05,4.508
1145,2026-05-17 03:12:15,4.483
1146,2026-05-17 03:12:25,4.59
1147,2026-05-17 03:12:35,4.598
1148,2026-05-17 03:12:45,4.606
1149,2026-05-17 03:12:55,4.598
1150,2026-05-17 03:13:05,4.598
1151,2026-05-17 03:13:15,4.581
1152,2026-05-17 03:13:25,4.549
1153,2026-05-17 03:13:35,4.565
1154,2026-05-17 03:13:45,4.565
1155,2026-05-17 03:13:55,4.565
1156,2026-05-17 03:14:05,4.549
1157,2026-05-17 03:14:15,4.557
1158,2026-05-17 03:14:25,4.557
1159,2026-05-17 03:14:35,4.565
1160,2026-05-17 03:14:45,4.557
1161,2026-05-17 03:14:55,4.557
1162,2026-05-17 03:15:05,4.54
1163,2026-05-17 03:15:15,4.565
1164,2026-05-17 03:15:25,4.549
1165,2026-05-17 03:15:35,4.549
1166,2026-05-17 03:15:45,4.557
1167,2026-05-17 03:15:55,4.557
1168,2026-05-17 03:16:05,4.565
1169,2026-05-17 03:16:15,4.557
1170,2026-05-17 03:16:25,5.363
1171,2026-05-17 03:16:35,4.713
1172,2026-05-17 03:16:45,4.581
1173,2026-05-17 03:16:55,4.581
1174,2026-05-17 03:17:05,4.59
1175,2026-05-17 03:17:15,5.206
1176,2026-05-17 03:17:25,5.165
1177,2026-05-17 03:17:35,4.614
1178,2026-05-17 03:17:45,4.549
1179,2026-05-17 03:17:55,4.54
1180,2026-05-17 03:18:05,4.54
1181,2026-05-17 03:18:15,4.532
1182,2026-05-17 03:18:25,4.532
1183,2026-05-17 03:18:35,4.532
1184,2026-05-17 03:18:45,4.549
1185,2026-05-17 03:18:55,4.54
1186,2026-05-17 03:19:05,4.549
1187,2026-05-17 03:19:15,4.532
1188,2026-05-17 03:19:35,4.557
1189,2026-05-17 03:19:45,4.549
1190,2026-05-17 03:19:55,4.245
1191,2026-05-17 03:20:05,4.68
1192,2026-05-17 03:20:15,4.221
1193,2026-05-17 03:20:25,3.877
1194,2026-05-17 03:20:35,4.196
1195,2026-05-17 03:20:45,4.188
1196,2026-05-17 03:20:55,4.377
1197,2026-05-17 03:21:05,4.352
1198,2026-05-17 03:21:15,3.975
1199,2026-05-17 03:21:25,4.245
1200,2026-05-17 03:21:35,4.065
1201,2026-05-17 03:21:45,3.959
1202,2026-05-17 03:21:55,4.172
1203,2026-05-17 03:22:05,3.598
1204,2026-05-17 03:22:15,4.262
1205,2026-05-17 03:22:25,4.016
1206,2026-05-17 03:22:35,3.786
1207,2026-05-17 03:22:45,3.868
1208,2026-05-17 03:22:55,3.967
1209,2026-05-17 03:23:05,4.131
1210,2026-05-17 03:23:15,4.286
1211,2026-05-17 03:23:25,4.237
1212,2026-05-17 03:23:35,4.245
1213,2026-05-17 03:23:45,4.221
1214,2026-05-17 03:23:55,4.54
1215,2026-05-17 03:24:05,4.483
1216,2026-05-17 03:24:15,4.45
1217,2026-05-17 03:24:25,4.459
1218,2026-05-17 03:24:35,4.475
1219,2026-05-17 03:24:45,4.475
1220,2026-05-17 03:24:55,4.467
1221,2026-05-17 03:25:05,4.409
1222,2026-05-17 03:25:15,4.401
1223,2026-05-17 03:25:25,4.409
1224,2026-05-17 03:25:35,4.795
1225,2026-05-17 03:25:du,0
1226,2026-05-17 03:25:55,4.762
1227,2026-05-17 03:26:05,4.762
1228,2026-05-17 03:26:15,4.762
1229,2026-05-17 03:26:25,4.778
1230,2026-05-17 03:26:35,4.795
1231,2026-05-17 03:26:45,4.795
1232,2026-05-17 03:26:55,4.803
1233,2026-05-17 03:27:05,4.803
1234,2026-05-17 03:27:15,4.811
1235,2026-05-17 03:27:25,4.827
1236,2026-05-17 03:27:35,4.836
1237,2026-05-17 03:27:45,4.852
1238,2026-05-17 03:27:55,4.852
1239,2026-05-17 03:28:05,4.868
1240,2026-05-17 03:28:15,4.877
1241,2026-05-17 03:28:35,4.901
1242,2026-05-17 03:28:45,4.926
1243,2026-05-17 03:28:55,4.934
1244,2026-05-17 03:29:05,4.95
1245,2026-05-17 03:29:15,4.967
1246,2026-05-17 03:29:25,4.983
1247,2026-05-17 03:29:35,4.991
1248,2026-05-17 03:29:45,5
1249,2026-05-17 03:29:55,5.024
1250,2026-05-17 03:30:05,5.321
1251,2026-05-17 03:30:15,5.651
1252,2026-05-17 03:30:25,5.536
1253,2026-05-17 03:30:35,5.074
1254,2026-05-17 03:30:45,5.09
1255,2026-05-17 03:30:55,5.107
1256,2026-05-17 03:31:05,5.115
1257,2026-05-17 03:31:15,5.684
1258,2026-05-17 03:31:25,5.849
1259,2026-05-17 03:31:35,5.94
1260,2026-05-17 03:31:45,5.288
1261,2026-05-17 03:31:55,5.255
1262,2026-05-17 03:32:05,5.231
1263,2026-05-17 03:32:15,5.231
1264,2026-05-17 03:32:25,5.247
1265,2026-05-17 03:32:35,5.264
1266,2026-05-17 03:32:45,5.288
1267,2026-05-17 03:32:55,5.28
1268,2026-05-17 03:33:05,5.305
1269,2026-05-17 03:33:15,5.313
1270,2026-05-17 03:33:25,5.338
1271,2026-05-17 03:33:35,5.346
1272,2026-05-17 03:33:45,5.371
1273,2026-05-17 03:33:55,5.387
1274,2026-05-17 03:34:05,5.404
1275,2026-05-17 03:34:15,5.42
1276,2026-05-17 03:34:25,5.429
1277,2026-05-17 03:34:35,5.453
1278,2026-05-17 03:34:45,5.462
1279,2026-05-17 03:34:55,5.478
1280,2026-05-17 03:35:05,5.503
1281,2026-05-17 03:35:15,5.511
1282,2026-05-17 03:35:25,5.528
1283,2026-05-17 03:35:35,5.536
1284,2026-05-17 03:35:45,5.544
1285,2026-05-17 03:35:55,5.561
1286,2026-05-17 03:36:05,5.594
1287,2026-05-17 03:36:15,5.602
1288,2026-05-17 03:36:25,5.61
1289,2026-05-17 03:36:35,5.627
1290,2026-05-17 03:36:45,5.643
1291,2026-05-17 03:36:55,5.66
1292,2026-05-17 03:37:05,5.668
1293,2026-05-17 03:37:15,5.693
1294,2026-05-17 03:37:35,5.726
1295,2026-05-17 03:37:45,5.717
1296,2026-05-17 03:37:55,5.734
1297,2026-05-17 03:38:05,5.759
1298,2026-05-17 03:38:15,5.775
1299,2026-05-17 03:38:25,5.775
1300,2026-05-17 03:38:35,5.792
1301,2026-05-17 03:38:45,5.808
1302,2026-05-17 03:38:55,5.833
1303,2026-05-17 03:39:05,5.841
1304,2026-05-17 03:39:15,5.849
1305,2026-05-17 03:39:25,5.858
1306,2026-05-17 03:39:35,5.866
1307,2026-05-17 03:39:45,5.882
1308,2026-05-17 03:39:55,5.891
1309,2026-05-17 03:40:05,5.899
1310,2026-05-17 03:40:15,5.932
1311,2026-05-17 03:40:35,5.948
1312,2026-05-17 03:40:45,5.965
1313,2026-05-17 03:40:55,5.973
1314,2026-05-17 03:41:05,5.99
1315,2026-05-17 03:41:15,5.998
1316,2026-05-17 03:41:25,6.023
1317,2026-05-17 03:41:35,6.039
1318,2026-05-17 03:41:45,6.039
1319,2026-05-17 03:41:55,6.039
1320,2026-05-17 03:42:05,6.047
1321,2026-05-17 03:42:15,6.064
1322,2026-05-17 03:42:25,6.072
1323,2026-05-17 03:42:35,6.097
1324,2026-05-17 03:42:45,6.105
1325,2026-05-17 03:42:55,6.122
1326,2026-05-17 03:43:05,6.13
1327,2026-05-17 03:43:15,6.163
1328,2026-05-17 03:43:25,6.163
1329,2026-05-17 03:43:35,6.155
1330,2026-05-17 03:43:45,6.179
1331,2026-05-17 03:43:55,6.196
1332,2026-05-17 03:44:05,6.204
1333,2026-05-17 03:44:15,6.212
1334,2026-05-17 03:44:25,6.229
1335,2026-05-17 03:44:35,6.295
1336,2026-05-17 03:44:45,6.237
1337,2026-05-17 03:44:55,6.254
1338,2026-05-17 03:45:05,6.295
1339,2026-05-17 03:45:15,6.278
1340,2026-05-17 03:45:25,6.295
1341,2026-05-17 03:45:35,6.311
1342,2026-05-17 03:45:45,6.32
1343,2026-05-17 03:45:55,6.336
1344,2026-05-17 03:46:05,6.336
1345,2026-05-17 03:46:15,6.361
1346,2026-05-17 03:46:25,6.369
1347,2026-05-17 03:46:45,6.386
1348,2026-05-17 03:46:55,6.394
1349,2026-05-17 03:47:05,6.402
1350,2026-05-17 03:47:15,6.427
1351,2026-05-17 03:47:25,6.435
1352,2026-05-17 03:47:35,6.443
1353,2026-05-17 03:47:45,6.46
1354,2026-05-17 03:47:55,6.476
1355,2026-05-17 03:48:05,6.485
1356,2026-05-17 03:48:15,6.493
1357,2026-05-17 03:48:25,6.493
1358,2026-05-17 03:48:35,6.509
1359,2026-05-17 03:48:45,6.534
1360,2026-05-17 03:48:55,6.534
1361,2026-05-17 03:49:05,6.551
1362,2026-05-17 03:49:15,6.559
1363,2026-05-17 03:49:25,6.584
1364,2026-05-17 03:49:35,6.584
1365,2026-05-17 03:49:45,6.6
1366,2026-05-17 03:49:55,6.608
1367,2026-05-17 03:50:05,6.617
1368,2026-05-17 03:50:15,6.633
1369,2026-05-17 03:50:25,6.65
1370,2026-05-17 03:50:35,6.65
1371,2026-05-17 03:50:45,6.666
1372,2026-05-17 03:50:55,6.674
1373,2026-05-17 03:51:05,6.683
1374,2026-05-17 03:51:15,6.699
1375,2026-05-17 03:51:25,6.707
1376,2026-05-17 03:51:35,6.716
1377,2026-05-17 03:51:45,6.732
1378,2026-05-17 03:51:55,6.732
1379,2026-05-17 03:52:05,6.757
1380,2026-05-17 03:52:15,6.782
1381,2026-05-17 03:52:25,6.782
1382,2026-05-17 03:52:35,6.798
1383,2026-05-17 03:52:45,6.806
1384,2026-05-17 03:52:55,6.823
1385,2026-05-17 03:53:05,6.823
1386,2026-05-17 03:53:15,6.839
1387,2026-05-17 03:53:25,6.848
1388,2026-05-17 03:53:35,6.864
1389,2026-05-17 03:53:45,6.881
1390,2026-05-17 03:53:55,6.872
1391,2026-05-17 03:54:05,6.897
1392,2026-05-17 03:54:15,6.897
1393,2026-05-17 03:54:25,6.922
1394,2026-05-17 03:54:35,6.938
1395,2026-05-17 03:54:45,6.947
1396,2026-05-17 03:54:55,6.971
1397,2026-05-17 03:55:05,6.971
1398,2026-05-17 03:55:15,6.971
1399,2026-05-17 03:55:25,6.996
1400,2026-05-17 03:55:35,7.004
1401,2026-05-17 03:55:45,7.021
1402,2026-05-17 03:55:55,7.029
1403,2026-05-17 03:55:55,7.029
1404,2026-05-17 03:56:05,7.046
1405,2026-05-17 03:56:15,7.046
1406,2026-05-17 03:56:25,7.599
1407,2026-05-17 03:56:35,7.079
1408,2026-05-17 03:56:45,7.087
1409,2026-05-17 03:56:55,7.095
1410,2026-05-17 03:57:05,7.12
1411,2026-05-17 03:57:15,7.128
1412,2026-05-17 03:57:25,7.153
1413,2026-05-17 03:57:35,7.153
1414,2026-05-17 03:57:45,7.161
1415,2026-05-17 03:57:55,7.178
1416,2026-05-17 03:58:05,7.169
1417,2026-05-17 03:58:15,7.194
1418,2026-05-17 03:58:35,7.211
1419,2026-05-17 03:58:45,7.227
1420,2026-05-17 03:58:55,7.227
1421,2026-05-17 03:59:05,7.235
1422,2026-05-17 03:59:15,7.252
1423,2026-05-17 03:59:25,7.285
1424,2026-05-17 03:59:35,7.285
1425,2026-05-17 03:59:45,7.301
1426,2026-05-17 03:59:55,7.301
1427,2026-05-17 04:00:05,7.326
1428,2026-05-17 04:00:15,7.334
1429,2026-05-17 04:00:25,7.334
1430,2026-05-17 04:00:35,7.359
1431,2026-05-17 04:00:45,7.367
1432,2026-05-17 04:00:55,7.384
1433,2026-05-17 04:01:05,7.4
1434,2026-05-17 04:01:15,7.4
1435,2026-05-17 04:01:25,7.417
1436,2026-05-17 04:01:35,7.417
1437,2026-05-17 04:01:45,7.442
1438,2026-05-17 04:01:55,7.442
1439,2026-05-17 04:02:05,7.466
1440,2026-05-17 04:02:15,7.466
1441,2026-05-17 04:02:25,7.475
1442,2026-05-17 04:02:35,7.491
1443,2026-05-17 04:02:45,7.5
1444,2026-05-17 04:02:55,7.516
1445,2026-05-17 04:03:05,7.533
1446,2026-05-17 04:03:15,7.524
